LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_10172,2297,2297,5,0,0,0,0,0,20,145,165,10.5914781,264.5378614,125.1136809,0,0.602134062,0.990236295,0.393253198,0.54662858,0.26623363,16.64427147,12.04268125,10.5914781,0.879495013,0.529573905,0.879495013,0.134830558
Track_10173,2298,2298,8,0,0,0,0,0,35,145,180,5.315647138,440.7597191,129.1565187,0,0.508671658,1.019597676,0.122155538,0.330354371,0.369424078,13.9642657,17.80350805,7.911707674,0.298573019,0.151875633,0.298573019,0.315872403
Track_10174,2299,2299,6,0,0,0,0,0,25,150,175,2.918649407,217.3575054,124.7954729,0,0.48443509,0.67428683,0.280195188,0.4086237,0.175850513,19.63474147,12.11087725,3.970607894,0.240994054,0.116745976,0.240994054,0.348138891
Track_10176,2301,2301,9,0,0,0,0,0,40,160,200,6.640694512,61.24907687,133.8001363,0,0.510036637,1.051972171,0.12769722,0.530056541,0.347472015,28.01900307,20.40146548,10.86647749,0.325500858,0.166017363,0.325500858,0.161671871
Track_10177,2302,2302,9,0,0,0,0,0,40,160,200,4.869083567,446.5470108,128.1950681,0,0.541807238,0.930163138,0.070632859,0.588526039,0.287709335,43.86895964,21.67228951,6.35515491,0.224668629,0.121727089,0.224668629,0.290876264
Track_10179,2304,2304,10,0,0,0,0,0,45,150,195,4.354487158,338.4648192,132.4877052,0,0.36368015,0.991036799,0.063354056,0.241648501,0.294990107,14.06987419,16.36560673,4.354487158,0.26607551,0.096766381,0.26607551,0.243919726
Track_10180,2305,2305,8,0,0,0,0,0,35,145,180,9.268224298,309.0143709,135.1789195,0,0.324206708,0.629857761,0.142319914,0.304333741,0.158780511,47.78217757,11.34723479,9.268224298,0.816782632,0.264806409,0.816782632,0.181209019
Track_10181,2306,2306,6,0,0,0,0,0,25,160,185,4.701953591,230.3957891,134.8079525,0,0.52829069,0.834749225,0.209737817,0.593216181,0.267370803,20.53550895,13.20726725,4.701953591,0.356012603,0.188078144,0.356012603,0.403252154
Track_10182,2307,2307,38,0,0,0,0,0,185,155,340,21.9366577,112.6955907,143.6875311,0,0.397718448,1.183869669,0.054917847,0.367956343,0.27293865,58.59502988,73.5779128,22.60932158,0.298141886,0.118576528,0.298141886,0.257547577
Track_10183,2308,2308,14,0,0,0,0,0,65,150,215,18.56871168,325.2035866,130.3168183,0,0.516501144,1.000558903,0.162026947,0.470603038,0.281846844,26.92476457,33.57257436,18.56871168,0.553091684,0.285672487,0.553091684,0.265683162
Track_10184,2309,2309,12,0,0,0,0,0,55,145,200,4.951097459,350.1470211,133.2110899,0,0.447749657,1.029850394,0.101808639,0.404813534,0.255116449,45.71112045,24.62623114,6.855515615,0.201049744,0.090019954,0.201049744,0.292680303
