LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID119132,119132,2,47.32180405,338.9030317,19.00474368,0,140,28,1.2,1,,188.4594595,255,2,255,6973,87.61392412,0.25195312,0.865777867
ID114463,114463,2,51.23419189,338.7575457,18.93318288,0,70,14,1.2,1,,216.972973,255,4,255,8028,71.45685819,0.278739134,1.32375529
ID119711,119711,2,45.82183838,338.7591738,18.95322519,0,165,33,1.2,1,,197.1351351,255,8,255,7294,79.28610715,0.260482916,1.027635778
ID117278,117278,2,49.00613785,338.7304288,18.81286622,0,110,22,1.2,1,,215.7297297,255,0,255,7982,73.55559071,0.321603792,1.427395071
ID124129,124129,2,52.83581924,338.8579791,19.26384374,0,235,47,1.2,1,,205.972973,255,14,255,7621,81.31983716,0.266656971,1.066443023
ID122021,122021,2,47.56876755,338.637012,18.85906765,0,155,31,1.2,1,,223,255,0,255,8251,67.1246767,0.322100008,1.618747383
ID116644,116644,2,47.59631729,338.7112655,18.79163125,0,100,20,1.2,1,,213.5405405,255,14,255,7901,73.56991935,0.291965824,1.311870743
ID120996,120996,2,47.18014908,338.77492,18.90266042,0,180,36,1.2,1,,223.0540541,255,25,255,8253,66.34880303,0.337280466,1.695804223
ID121257,121257,2,47.13462067,338.4870121,18.72841184,0,160,32,1.2,1,,225.972973,255,53,255,8361,58.3954367,0.333694338,1.936422476
ID120489,120489,2,45.75873947,338.9271049,19.11752813,0,185,37,1.2,1,,207.7567568,255,59,255,7687,67.31823486,0.227537286,1.144116669
ID119976,119976,2,47.00270462,338.6252717,18.83229011,0,150,30,1.2,1,,225.5945946,255,42,255,8347,58.60292914,0.336326016,1.937703842
ID110698,110698,2,52.75987625,338.7060988,18.78678443,0,60,12,1.2,1,,212.8918919,255,6,255,7877,76.94001407,0.282492266,1.21895778
ID118826,118826,2,47.02208328,338.8037645,19.01427403,0,130,26,1.2,1,,193.3243243,255,10,255,7153,84.36134385,0.250616534,0.918456434
ID114157,114157,2,48.36540222,338.5526731,18.63582876,0,85,17,1.2,1,,213.5135135,255,38,255,7900,71.39663143,0.278069527,1.301297393
ID123053,123053,2,51.19126511,338.6812285,19.1622274,0,215,43,1.2,1,,207.0810811,255,2,255,7662,81.30271909,0.265727806,1.069453803
ID116340,116340,2,51.02827835,338.7760696,18.80973121,0,50,10,1.2,1,,213.972973,255,0,255,7917,74.81662267,0.255945311,1.165647579
ID120244,120244,2,46.86623001,338.8011799,19.09853663,0,190,38,1.2,1,,201.3783784,255,0,255,7451,78.99555239,0.268643157,1.07963386
ID111863,111863,2,11.37905121,337.2000534,18.40077221,0,5,1,1.2,1,,35.35135135,38,2,72,1308,20.93537174,0.310042632,0.799265975
ID113014,113014,2,50.41402817,338.4590469,18.59849438,0,35,7,1.2,1,,199.5135135,255,14,255,7382,80.10743537,0.22400795,0.911609154
ID121784,121784,2,46.29995728,338.8482876,19.11595622,0,200,40,1.2,1,,196.7837838,255,2,255,7281,83.8650156,0.258273568,0.963259629
ID122810,122810,2,48.8263588,338.8762228,19.30058535,0,210,42,1.2,1,,201.3783784,255,6,255,7451,83.30978046,0.26664825,1.017722921
ID123514,123514,2,51.36244965,338.9051077,19.32610701,0,220,44,1.2,1,,215.3783784,255,44,255,7969,68.89982719,0.243601748,1.224652976
ID119423,119423,2,47.16909027,338.6523671,18.83206236,0,145,29,1.2,1,,223,255,10,255,8251,64.04078562,0.327121099,1.716628075
ID122559,122559,2,48.06685638,338.8953693,19.24669303,0,205,41,1.2,1,,202.0810811,255,4,255,7477,79.55793779,0.267794235,1.073061433
ID111294,111294,2,23.2486496,338.5601511,18.15719532,0,15,3,1.2,1,,118.972973,125,27,189,4402,40.67792637,0.225532538,1.076474795
ID111297,111297,3,81.76285553,207.0916282,23.07145956,0,15,3,1.2,1,,228.9189189,255,66,255,8470,59.16285358,0.505665073,2.598945367
ID114466,114466,3,74.06383514,197.5246317,22.47365992,0,70,14,1.2,1,,207.3513514,249,42,255,7672,62.96613561,0.432758949,1.989311316
ID113319,113319,3,83.08679199,205.2685056,22.30432113,0,25,5,1.2,1,,217.027027,255,19,255,8030,74.13219667,0.513698265,1.98703599
ID113606,113606,3,81.03414154,203.8213297,22.97590437,0,30,6,1.2,1,,232.8108108,255,59,255,8614,56.24491969,0.506248965,2.782385008
ID112457,112457,3,75.04195404,201.8544593,22.53747621,0,40,8,1.2,1,,242.1891892,255,91,255,8961,34.56462372,0.453591579,4.372959958
ID116040,116040,3,86.94689178,199.1294309,22.6740898,0,45,9,1.2,1,,211.9459459,255,34,255,7842,78.01956519,0.564033055,1.959341842
ID112749,112749,3,10.01377392,209.3691695,21.49463435,0,0,0,1.2,1,,31,25,0,93,1147,20.49932248,0.361849711,0.803620911
ID110700,110700,3,73.69152069,197.096909,22.02100945,0,60,12,1.2,1,,222.6216216,255,53,255,8237,62.02748107,0.41819537,2.116685572
ID112140,112140,3,67.1921463,199.4153819,20.84187919,0,65,13,1.2,1,,194.5135135,253,12,255,7197,79.35525664,0.363934917,1.308079535
ID114159,114159,3,12.38831615,193.0721787,20.40687991,0,85,17,1.2,1,,34.54054054,27,0,81,1278,21.38872314,0.333177772,0.807164815
ID110999,110999,3,74.96638489,195.4117314,20.74294338,0,55,11,1.2,1,,242.5945946,255,0,255,8976,52.12456206,0.443326496,2.859089827
ID115094,115094,3,14.60782433,197.1821771,20.61062436,0,80,16,1.2,1,,48.35135135,44,10,108,1789,23.38116076,0.293294017,0.93794739
ID111866,111866,3,80.972435,208.4634851,22.22133034,0,5,1,1.2,1,,213.4864865,255,74,255,7899,57.47203263,0.492845668,2.452674183
ID111578,111578,3,81.56067657,207.3879725,24.5007684,0,20,4,1.2,1,,239.8918919,255,74,255,8876,42.5419948,0.531710441,3.914950096
ID116346,116346,3,75.49189758,197.5789377,23.04783625,0,50,10,1.2,1,,239.3513514,255,87,255,8856,43.6343495,0.449129142,3.400176946
ID116954,116954,3,39.20640945,197.5084386,22.19174315,0,75,15,1.2,1,,114.4864865,113,23,192,4236,39.15682261,0.431790739,1.763480062
