LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID602924_ID606392,107,602924,606392,6.525637448,0.803054529,2.554532726,2.554532726,18.5,235.4090512,167.9140338,0,
ID614582_ID609896,107,614582,609896,8.260625503,0.96635274,2.874130391,2.874130391,30.5,227.3141947,164.4628347,0,
ID618406_ID612380,107,618406,612380,6.893336816,1.983108498,2.625516486,2.625516486,26.5,227.6955245,165.6794592,0,
ID619422_ID610399,107,619422,610399,12.28580351,2.49912753,3.505111055,3.505111055,22.5,230.9331551,168.4905442,0,
ID612889_ID617926,107,612889,617926,0.182774559,0.829456525,0.427521413,0.427521413,34.5,226.1916304,163.1410741,0,
ID616444_ID613918,107,616444,613918,5.824128887,1.146436637,2.413323204,2.413323204,37.5,222.8103318,167.3562035,0,
ID616948_ID616444,107,616948,616444,4.778922832,0.366691593,2.186074754,2.186074754,36.5,224.3008487,166.1252589,0,
ID606392_ID615941,107,606392,615941,3.140796662,2.372703025,1.772229292,1.772229292,19.5,234.546483,167.7001019,0,
ID607153_ID607416,107,607153,607416,1.750791432,2.65513124,1.323174755,1.323174755,4.5,254.0270798,170.4642602,0,
ID615422_ID612889,107,615422,612889,9.454601597,1.921178456,3.074833589,3.074833589,33.5,227.7489444,163.795262,0,
ID605910_ID602349,107,605910,602349,11.90081121,0.66351767,3.44975524,3.44975524,2.5,257.3369263,170.4091338,0,
ID600004_ID604930,107,600004,604930,3.419942263,1.873908809,1.84930859,1.84930859,13.5,238.9929436,172.5782968,0,
ID615941_ID617449,107,615941,617449,10.66361457,2.421987489,3.265519035,3.265519035,20.5,233.417828,167.7324173,0,
ID609414_ID605910,107,609414,605910,3.50091837,1.715704489,1.871074122,1.871074122,1.5,259.8285318,169.9790663,0,
ID613918_ID618927,107,613918,618927,2.8603836,0.332855358,1.691266862,1.691266862,38.5,220.785658,167.3806728,0,
