LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
ID40864,40864,0,26.37928963,346.2590368,151.7914438,0,2,2,1.25,1,,63.18918919,60,5,212,2338,49.24306936,0.574185021,0.936103236
ID39280,39280,0,17.26538086,342.6984999,150.1016811,0,0,0,1.25,1,,39.75675676,22,5,149,1471,39.77464673,0.547365345,0.707162211
ID37889,37889,0,24.08959198,344.2419836,154.3084292,0,1,1,1.25,1,,57.64864865,20,5,255,2133,81.30642185,0.719654075,0.593440215
ID35784,35784,0,9.61009407,344.512963,152.1385881,0,3,3,1.25,1,,32.51351351,24,5,99,1203,26.37193544,0.354087306,0.644785981
ID39992,39992,0,8.460700989,346.4903603,152.0260755,0,4,4,1.25,1,,31.59459459,19,5,116,1169,27.9030658,0.313599309,0.540633615
ID35793,35793,1,44.62854004,20.94103719,154.6155504,0,3,3,1.25,1,,78.81081081,40,5,255,2916,87.84482462,0.57774026,0.657047452
ID37890,37890,1,56.1333046,19.7769823,154.5903231,0,1,1,1.25,1,,86.64864865,38,5,255,3206,96.81173489,0.778243419,0.783408057
ID40876,40876,1,49.57896042,20.32294574,154.9527596,0,2,2,1.25,1,,91.81081081,57,5,255,3397,91.12867515,0.566865189,0.72898219
ID39293,39293,1,36.66473007,17.53216911,152.7326968,0,0,0,1.25,1,,71.67567568,43,5,255,2652,79.51381922,0.659555236,0.716504031
ID39998,39998,1,42.06242752,22.26073292,154.6253331,0,4,4,1.25,1,,92.27027027,45,3,255,3414,81.45504849,0.476194289,0.730826764
ID40002,40002,4,66.4626236,453.1330168,156.4946974,0,4,4,1.25,1,,114.0810811,69,5,255,4221,103.2341939,0.761145076,0.955195707
ID35795,35795,4,51.67424774,452.8916967,155.6491745,0,3,3,1.25,1,,110.2432432,87,6,255,4079,87.35031813,0.621415111,0.967397765
ID37893,37893,4,32.21914673,451.5120643,155.3859987,0,1,1,1.25,1,,55.64864865,27,5,255,2059,71.28745262,0.737498437,0.662686623
ID40903,40903,4,23.64178276,451.8685879,157.4202527,0,2,2,1.25,1,,47.48648649,34,5,167,1757,45.0854877,0.629779139,0.813996949
ID48407,48407,4,9.683602333,453.7982147,155.7853748,0,5,5,1.25,1,,42.45945946,24,5,249,1571,54.41792729,0.242779605,0.30484603
ID39309,39309,4,31.80754662,451.0601415,157.2385873,0,0,0,1.25,1,,59.51351351,20,5,255,2202,81.10474079,0.728401881,0.618480019
ID46336,46336,5,8.694521904,44.95420827,155.8942543,0,7,7,1.25,1,,23.64864865,6,5,179,875,35.12376231,0.600257396,0.505106517
ID35796,35796,5,13.84588528,44.89282166,155.8355305,0,3,3,1.25,1,,28.89189189,12,5,123,1069,35.23948526,0.62460863,0.63042822
ID37894,37894,5,7.367303371,44.80933072,155.961349,0,1,1,1.25,1,,22.21621622,5,5,139,822,33.82318003,0.526134381,0.452886691
ID48406,48406,5,8.215475082,44.8689845,155.8553442,0,5,5,1.25,1,,21.43243243,5,3,144,793,31.6618773,0.518981954,0.462556129
ID40887,40887,5,11.22017765,45.00748242,155.934397,0,2,2,1.25,1,,24.97297297,10,5,116,924,28.79379417,0.571230634,0.630627491
ID39303,39303,5,10.9109621,44.91727284,155.9677293,0,0,0,1.25,1,,27.27027027,5,5,148,1009,36.81232331,0.61460332,0.56396905
ID43527,43527,5,31.12907028,45.65487816,158.3408023,0,8,8,1.25,1,,64.64864865,29,5,255,2392,77.20291309,0.650398168,0.660003647
ID47735,47735,5,15.73016167,48.39494245,158.1044255,0,10,10,1.25,1,,33.97297297,24,5,109,1257,30.61634139,0.591073971,0.824445062
ID47020,47020,5,11.34970665,44.66981361,155.7624825,0,6,6,1.25,1,,28.24324324,6,5,168,1045,39.6368273,0.646005309,0.559307358
ID41421,41421,5,29.61645889,47.75633295,158.2118927,0,9,9,1.25,1,,63.7027027,40,3,255,2357,69.65265603,0.704654122,0.756118555
ID39999,39999,5,8.4208498,44.82767252,155.7421769,0,4,4,1.25,1,,23.56756757,12,5,114,872,29.52262837,0.506406257,0.536718654
ID35794,35794,8,44.17341614,377.0077304,154.7952876,0,3,3,1.25,1,,100.5405405,92,8,255,3720,66.96043384,0.632546913,1.163536531
ID39301,39301,8,17.48965263,378.363911,155.2628142,0,0,0,1.25,1,,61.97297297,57,8,135,2293,36.50379469,0.416662853,0.998648353
ID47017,47017,8,12.08304787,377.0842881,154.7937302,0,6,6,1.25,1,,32.56756757,19,5,203,1205,39.25807811,0.50109866,0.553860366
ID37898,37898,8,12.02645588,377.9438719,156.5311565,0,1,1,1.25,1,,43.89189189,45,5,121,1624,29.85314406,0.340717554,0.747276686
ID40013,40013,8,23.34092331,375.6815629,158.8950412,0,4,4,1.25,1,,65.78378378,50,5,224,2434,57.47131417,0.557755384,0.819676016
ID46333,46333,8,18.87182426,376.6174803,154.1380294,0,7,7,1.25,1,,38.94594595,20,5,193,1441,46.63626745,0.669389485,0.669714467
ID40894,40894,8,8.164702415,377.2018677,156.5366226,0,2,2,1.25,1,,34.83783784,36,5,92,1289,24.1816201,0.221291808,0.522085568
ID48399,48399,8,21.10420799,373.4320027,153.6856524,0,5,5,1.25,1,,42.62162162,15,5,214,1577,58.45432754,0.651308901,0.575177631
ID42497,42497,10,13.5567379,200.8963014,158.7096953,0,12,12,1.25,1,,37.16216216,17,5,177,1375,39.98438134,0.430966698,0.559828204
ID43522,43522,10,82.76909637,196.07235,156.0306336,0,8,8,1.25,1,,143.3243243,128,5,255,5303,102.1447921,0.777153044,1.227200129
ID46340,46340,10,76.77456665,196.2927233,156.6653844,0,7,7,1.25,1,,129.9189189,83,5,255,4807,101.5877777,0.807073664,1.142347546
ID41414,41414,10,83.92305756,196.4786655,155.953919,0,9,9,1.25,1,,156.5675676,200,5,255,5793,103.1448659,0.781304452,1.331577138
ID40007,40007,10,53.65541458,192.2807559,158.1925924,0,4,4,1.25,1,,112.7027027,94,5,255,4170,78.63200679,0.699523004,1.179885654
ID47016,47016,10,74.00616455,196.8373699,154.4968002,0,6,6,1.25,1,,134.1891892,127,3,255,4965,101.3215009,0.777075193,1.158252245
ID40905,40905,10,19.88279724,188.8832805,157.6919142,0,2,2,1.25,1,,62.10810811,57,5,172,2298,46.26901038,0.496301209,0.890459951
ID37900,37900,10,23.9720726,188.8720924,158.3448177,0,1,1,1.25,1,,60.10810811,50,5,202,2224,47.53757799,0.545512748,0.892602946
ID35116,35116,10,77.58312225,200.7194333,161.3824508,0,17,17,1.25,1,,126.2702703,97,5,255,4672,103.758172,0.767942173,1.05722946
ID44621,44621,10,13.80053139,201.4214469,157.2973858,0,13,13,1.25,1,,34.78378378,22,5,134,1287,34.64593542,0.525032092,0.691291783
ID39310,39310,10,7.0091362,189.7206514,157.7429044,0,0,0,1.25,1,,37.64864865,10,3,255,1393,67.69917783,0.534923582,0.387615361
ID44942,44942,10,42.15274811,198.1971968,158.6738342,0,15,15,1.25,1,,82.05405405,48,3,255,3036,86.39153313,0.543223851,0.668665261
ID47730,47730,10,70.36103058,195.6788101,156.5898426,0,10,10,1.25,1,,110.8918919,73,5,255,4103,96.07427213,0.801042524,1.026725363
ID48403,48403,10,80.29202271,194.7657833,155.5882293,0,5,5,1.25,1,,145.4594595,149,3,255,5382,98.09819191,0.783297463,1.302608448
ID36500,36500,10,10.35969925,200.6215723,159.2551833,0,18,18,1.25,1,,30.02702703,20,5,90,1111,26.25355689,0.236830305,0.438007288
ID45653,45653,10,13.24589634,199.8497568,158.584964,0,11,11,1.25,1,,38.54054054,38,5,106,1426,27.78748179,0.348056143,0.716209256
ID35800,35800,10,59.21480179,188.9496018,157.7319574,0,3,3,1.25,1,,121.3243243,109,10,255,4489,80.54848576,0.661868802,1.199763574
ID43067,43067,10,27.09522438,199.2618842,159.3821063,0,14,14,1.25,1,,56.91891892,13,3,255,2106,82.27642378,0.533505485,0.481354224
ID37212,37212,10,36.175354,199.7886857,157.0639578,0,16,16,1.25,1,,66.35135135,29,5,255,2455,83.88954915,0.650769537,0.623609435
ID47744,47744,11,11.18153477,363.7068603,160.5269192,0,10,10,1.25,1,,42.67567568,38,5,130,1579,30.88334148,0.372745055,0.75042643
ID40901,40901,11,82.41081238,362.0592052,157.4755515,0,2,2,1.25,1,,178.6486486,215,19,255,6610,90.29649194,0.719761795,1.656072504
ID35797,35797,11,82.31391144,362.5915132,156.4343247,0,3,3,1.25,1,,204.7027027,255,50,255,7574,71.94591521,0.661879405,2.266349022
ID40005,40005,11,82.35360718,364.6162683,157.6153865,0,4,4,1.25,1,,193.4324324,255,47,255,7157,76.47931476,0.694800197,2.073751571
ID41431,41431,11,75.73445892,363.2898026,160.4890758,0,9,9,1.25,1,,179.7837838,210,33,255,6652,73.62937787,0.623285861,1.875087982
ID47032,47032,11,23.79993439,362.7588184,160.2991359,0,6,6,1.25,1,,69.62162162,71,5,141,2576,37.28147541,0.508937022,1.25971984
ID46347,46347,11,9.508599281,362.9700669,160.0773241,0,7,7,1.25,1,,38.08108108,36,5,94,1409,26.75026311,0.25911829,0.585925963
ID39308,39308,11,86.64962006,360.9665442,157.0980312,0,0,0,1.25,1,,197.5945946,255,12,255,7311,88.32750278,0.726679306,1.882956175
ID37901,37901,11,89.35384369,362.3070635,158.1431653,0,1,1,1.25,1,,192.8918919,255,33,255,7137,84.38430073,0.751474718,1.961520331
ID48413,48413,11,54.82015228,365.7386956,158.9928837,0,5,5,1.25,1,,133.4864865,127,13,255,4939,75.73074439,0.577427969,1.290456446
ID45645,45645,11,16.11854935,365.3419254,157.5259635,0,11,11,1.25,1,,60.54054054,53,5,203,2240,47.21498973,0.415022329,0.752150174
ID43535,43535,11,24.91096115,363.3945216,160.1249992,0,8,8,1.25,1,,75.64864865,66,6,215,2799,46.47114769,0.432330881,0.982699362
ID40899,40899,12,52.96305084,31.2264171,157.2346777,0,2,2,1.25,1,,83.27027027,36,5,255,3081,94.7366668,0.828220421,0.796377989
ID41411,41411,12,58.84862518,30.22071658,155.5267645,0,9,9,1.25,1,,87.94594595,50,5,255,3254,95.95512433,0.8295317,0.831133325
ID40004,40004,12,57.4548912,32.09203167,157.5587661,0,4,4,1.25,1,,89.10810811,45,3,255,3297,94.31265491,0.812935795,0.84732705
ID47015,47015,12,24.2059021,30.58902677,154.249799,0,6,6,1.25,1,,59.48648649,34,5,255,2201,71.57343611,0.682138232,0.674073349
ID39307,39307,12,54.95485306,31.06639144,157.1888854,0,0,0,1.25,1,,88.02702703,31,5,255,3257,92.60114185,0.81051082,0.851113307
ID37906,37906,12,59.43913269,30.9786921,159.5048126,0,1,1,1.25,1,,89.16216216,38,3,255,3299,97.82283121,0.821440622,0.822113002
ID47731,47731,12,46.20545959,31.50877755,157.0732964,0,10,10,1.25,1,,86.89189189,50,5,255,3215,81.82765893,0.756817268,0.914899865
ID42483,42483,12,33.55917358,35.15490951,157.4836897,0,12,12,1.25,1,,71.67567568,47,5,255,2652,70.68555331,0.692020948,0.82943935
ID45652,45652,12,33.49559784,32.48341785,158.7997537,0,11,11,1.25,1,,66.16216216,34,5,255,2448,80.41852796,0.75145577,0.70597255
ID48405,48405,12,23.60266304,30.28816871,155.8160703,0,5,5,1.25,1,,56.43243243,40,5,212,2088,52.89325757,0.61434053,0.812030737
ID43514,43514,12,19.3602562,28.44049554,152.8803153,0,8,8,1.25,1,,45.24324324,36,5,210,1674,40.94739539,0.577674224,0.809138941
ID46332,46332,12,33.27983856,32.0084897,153.3343082,0,7,7,1.25,1,,68.7027027,36,3,255,2542,78.17923313,0.790969998,0.776218719
ID35805,35805,12,55.71794891,30.13350925,160.3956644,0,3,3,1.25,1,,82.45945946,27,5,255,3051,97.22928074,0.804835967,0.756385239
ID35808,35808,15,74.59934235,104.8325978,160.9076573,0,3,3,1.25,1,,210.9189189,255,29,255,7804,77.31910012,0.561760193,1.96243533
ID41428,41428,15,78.51010132,104.7932424,160.1902932,0,9,9,1.25,1,,148.3513514,144,5,255,5489,101.3292807,0.764536744,1.268686151
ID40024,40024,15,74.05692291,107.0210398,162.8143863,0,4,4,1.25,1,,159.3513514,148,10,255,5896,77.1633247,0.651155193,1.628813755
ID48424,48424,15,71.62862396,106.4412734,162.9014807,0,5,5,1.25,1,,143.972973,134,5,255,5327,87.87885806,0.693331057,1.341607088
ID37914,37914,15,67.14138031,105.3618471,162.9892965,0,1,1,1.25,1,,172,235,5,255,6364,98.42255839,0.458657244,1.099002794
ID40926,40926,15,61.51815033,105.1135463,163.3290226,0,2,2,1.25,1,,126.5945946,107,3,255,4684,97.27608461,0.494703687,0.8614481
ID43534,43534,15,79.89994049,103.5656337,159.9298547,0,8,8,1.25,1,,157.5675676,170,5,255,5830,97.0722928,0.682856719,1.317297855
ID39327,39327,15,77.45034027,104.0159391,164.6487232,0,0,0,1.25,1,,146.8918919,146,5,255,5435,94.6413651,0.745507099,1.325796866
ID47039,47039,15,72.60159302,108.1058174,163.2501234,0,6,6,1.25,1,,140.4594595,127,13,255,5197,85.73492566,0.725131972,1.37726637
ID46351,46351,15,76.49962616,106.2824235,161.0507539,0,7,7,1.25,1,,143.2432432,104,5,255,5300,103.6372963,0.783597077,1.214462535
ID47743,47743,15,78.3098526,104.438763,160.5904567,0,10,10,1.25,1,,145.0540541,121,5,255,5367,96.10843007,0.801516089,1.342989085
ID40928,40928,16,68.09786224,116.3348116,163.2318167,0,2,2,1.25,1,,110.7567568,64,5,255,4098,96.42855888,0.782707993,1.00858872
ID41456,41456,16,70.82176208,116.7908657,169.2608451,0,9,9,1.25,1,,105.3513514,60,5,255,3898,102.6074548,0.847227189,0.941826191
ID39315,39315,16,48.88661575,118.1127752,159.8951982,0,0,0,1.25,1,,79.40540541,36,5,255,2938,87.97646764,0.770615299,0.785646096
ID43556,43556,16,48.29421616,114.8876944,166.885919,0,8,8,1.25,1,,93.32432432,66,5,255,3453,83.33368468,0.766232044,0.971665573
ID40022,40022,16,41.82681274,116.749126,162.2306273,0,4,4,1.25,1,,81.54054054,64,5,255,3017,73.5366857,0.599359934,0.831076544
ID47046,47046,16,65.99479675,114.4204499,164.425455,0,6,6,1.25,1,,103.3513514,55,5,255,3824,101.2887008,0.834346019,0.928218225
ID47767,47767,16,63.58392715,117.6560801,169.4896724,0,10,10,1.25,1,,101.5945946,66,5,255,3759,92.4780633,0.821082049,0.990646969
ID46378,46378,16,30.97714806,115.5541138,166.9366664,0,7,7,1.25,1,,71.13513514,62,5,255,2632,59.77697539,0.668208174,0.953326705
ID37915,37915,16,69.0150528,118.1234515,163.1120846,0,1,1,1.25,1,,111.0540541,60,8,255,4109,95.97249199,0.81397231,1.038476371
ID48428,48428,16,44.91389847,114.5926464,163.902867,0,5,5,1.25,1,,88.48648649,66,5,255,3274,79.20950477,0.770460776,0.972285643
ID35806,35806,16,41.41566849,116.5902213,160.5493091,0,3,3,1.25,1,,82.37837838,57,3,255,3048,75.01494346,0.705872903,0.908814585
ID46344,46344,17,24.55717659,123.0734777,159.7804317,0,7,7,1.25,1,,59.91891892,38,5,255,2217,62.17644176,0.723540717,0.809113651
ID48425,48425,17,23.41399002,121.4242278,163.7596275,0,5,5,1.25,1,,50.48648649,41,5,205,1868,44.93552271,0.689782688,0.917269133
ID45642,45642,17,32.15323257,125.1252709,156.5560806,0,11,11,1.25,1,,63.75675676,26,5,255,2359,71.92565815,0.753716215,0.761940237
ID43531,43531,17,36.3410759,124.3940579,158.6651701,0,8,8,1.25,1,,61.24324324,22,3,255,2266,86.17050456,0.802678295,0.632925846
ID41419,41419,17,22.24402237,122.6340213,157.4210268,0,9,9,1.25,1,,52.05405405,38,5,255,1926,57.32652379,0.710627274,0.75442388
ID35821,35821,17,29.12955666,119.6284331,165.0843836,0,3,3,1.25,1,,54.10810811,31,5,203,2002,54.74526047,0.74681182,0.845105405
ID42512,42512,17,44.8372879,127.4217603,159.9730371,0,12,12,1.25,1,,70.94594595,33,5,255,2625,88.39744401,0.816073694,0.72129643
ID47729,47729,17,17.81283188,125.5659821,156.5026324,0,10,10,1.25,1,,36.75675676,20,5,121,1360,36.02036878,0.644894142,0.800146488
ID44630,44630,17,28.89344978,126.4364218,158.1918921,0,13,13,1.25,1,,58.24324324,24,3,255,2155,76.83474525,0.719059296,0.634149623
ID40951,40951,17,27.90817833,121.1316791,165.8750047,0,2,2,1.25,1,,54.94594595,27,5,255,2033,64.03208655,0.736871458,0.728101712
ID37916,37916,17,12.52991772,122.1272273,163.4576596,0,1,1,1.25,1,,36.2972973,15,3,177,1343,46.6064283,0.589305575,0.577552682
ID40029,40029,17,16.49899292,118.6467919,163.833746,0,4,4,1.25,1,,48.89189189,17,5,229,1809,64.14730608,0.342172515,0.388620044
ID47037,47037,17,28.00461388,121.6399981,161.9329897,0,6,6,1.25,1,,54.10810811,24,5,255,2002,62.92534544,0.733597389,0.727740038
ID66561,66561,18,46.57541656,79.79975905,163.5240258,0,45,45,1.25,1,,98.16216216,69,3,255,3632,85.98433756,0.700934904,0.940902788
ID54017,54017,18,49.20148468,79.79671537,163.8242412,0,30,30,1.25,1,,90.67567568,52,3,255,3355,90.90900642,0.590546446,0.740664602
ID52610,52610,18,49.09669495,79.74134039,163.6839381,0,25,25,1.25,1,,87.78378378,55,5,255,3248,87.12001146,0.817844502,0.906651482
ID71426,71426,18,52.18940353,79.80949064,163.7709257,0,54,54,1.25,1,,86.24324324,52,5,255,3191,86.1537403,0.819856261,0.901948145
ID47750,47750,18,56.25873947,79.78935894,163.8122862,0,10,10,1.25,1,,91.81081081,53,5,255,3397,89.80900655,0.78376565,0.898364031
ID56074,56074,18,54.83092117,79.76975207,163.8692099,0,28,28,1.25,1,,90.13513514,47,5,255,3335,94.49166987,0.77079646,0.830427365
ID51214,51214,18,57.42183304,79.76558698,163.7275555,0,24,24,1.25,1,,93.64864865,50,5,255,3465,93.49843024,0.789456067,0.883759545
ID58127,58127,18,56.91299438,79.84730473,163.8086184,0,32,32,1.25,1,,96.56756757,66,5,255,3573,89.97300229,0.789470023,0.947022488
ID62351,62351,18,61.9759903,79.85807768,163.8695397,0,39,39,1.25,1,,94.10810811,55,3,255,3482,97.38890645,0.807249065,0.863251002
ID73488,73488,18,50.79430389,79.8345986,163.8165895,0,56,56,1.25,1,,85.62162162,47,5,255,3168,92.43657025,0.810477299,0.829310937
ID76944,76944,18,61.65909576,79.83785969,163.6769828,0,60,60,1.25,1,,103.6216216,55,5,255,3834,94.60659812,0.760839613,0.946525394
ID65174,65174,18,53.21691513,79.77080981,163.7033385,0,44,44,1.25,1,,99.86486486,71,5,255,3695,88.04391649,0.719282146,0.949063974
ID78358,78358,18,66.23007965,79.97621373,163.4722771,0,62,62,1.25,1,,121.4864865,101,5,255,4495,96.21088574,0.743414969,1.076872498
ID49816,49816,18,53.07329941,79.8268238,163.8542979,0,21,21,1.25,1,,90.37837838,50,5,255,3344,92.03753804,0.80042175,0.873120485
ID79771,79771,18,55.89979935,79.73026658,163.8517744,0,64,64,1.25,1,,88.75675676,48,5,255,3284,93.90994664,0.697681599,0.776820814
ID39323,39323,18,52.16448975,79.83154087,163.8748687,0,0,0,1.25,1,,84.67567568,52,5,255,3133,88.03536349,0.766978427,0.834994099
ID46363,46363,18,53.84136963,79.89161199,163.7808222,0,7,7,1.25,1,,88.37837838,41,5,255,3270,89.61781549,0.795689248,0.873964874
ID63771,63771,18,56.51584625,79.84317601,163.7714605,0,41,41,1.25,1,,90.10810811,48,5,255,3334,95.04817018,0.780291662,0.831028494
ID70042,70042,18,59.73108292,79.80598085,163.7958586,0,50,50,1.25,1,,96.64864865,52,5,255,3576,94.42522504,0.815305216,0.919408085
ID43548,43548,18,51.84742355,79.80136309,163.8345728,0,8,8,1.25,1,,87.10810811,50,5,255,3223,89.52863719,0.806098782,0.868507091
ID44957,44957,18,48.43387985,79.77836056,163.7291864,0,15,15,1.25,1,,91.97297297,50,5,255,3403,87.40470572,0.661039087,0.837534477
ID68639,68639,18,55.91428757,79.94022376,163.8470055,0,51,51,1.25,1,,99.24324324,78,5,255,3672,92.50717852,0.741212732,0.913369585
ID75551,75551,18,54.71731949,79.7462923,163.8812209,0,57,57,1.25,1,,89.64864865,50,5,255,3317,96.49617615,0.69458445,0.761597445
ID37919,37919,18,47.26919556,79.74021893,163.9022581,0,1,1,1.25,1,,78.7027027,40,5,255,2912,89.85848901,0.764947528,0.759207304
ID56742,56742,18,56.5151825,79.8507701,163.8245379,0,33,33,1.25,1,,95.32432432,53,3,255,3527,90.05555509,0.739461607,0.899961657
ID54694,54694,18,55.49581909,79.77061865,163.7368058,0,34,34,1.25,1,,90.81081081,43,5,255,3360,94.94759895,0.720389325,0.800984463
ID36520,36520,18,45.06771851,79.90208548,163.7631096,0,18,18,1.25,1,,79.2972973,27,3,255,2934,88.38044808,0.798028746,0.796441876
ID48427,48427,18,48.48236084,79.78346822,163.8773817,0,5,5,1.25,1,,84,52,5,255,3108,87.198369,0.762580144,0.833561293
ID74163,74163,18,51.27053452,79.75243238,163.7428538,0,55,55,1.25,1,,89.08108108,48,5,255,3296,91.48842622,0.811177906,0.872176376
ID35126,35126,18,53.8597374,79.82043063,163.8225757,0,17,17,1.25,1,,88.02702703,43,5,255,3257,92.92365041,0.765621784,0.821554486
ID42552,42552,18,57.91992188,79.87482711,163.8080048,0,12,12,1.25,1,,94.75675676,62,5,255,3506,91.47993265,0.810681956,0.927518712
ID60217,60217,18,64.04096985,79.79905621,163.7077685,0,29,29,1.25,1,,96.86486486,40,5,255,3584,99.24525238,0.830131986,0.885423957
ID67256,67256,18,55.99510574,79.88918474,163.8079207,0,46,46,1.25,1,,92.64864865,50,5,255,3428,93.86107234,0.808913525,0.882811261
ID61628,61628,18,47.6959343,79.90344139,163.7892716,0,38,38,1.25,1,,87.05405405,55,5,255,3221,88.58076853,0.783718927,0.863601657
ID53309,53309,18,59.05577469,79.82000575,163.829076,0,26,26,1.25,1,,92.32432432,50,5,255,3416,92.92890175,0.801120428,0.883792645
ID72126,72126,18,51.42238235,79.74287829,163.7710925,0,52,52,1.25,1,,84.18918919,43,5,255,3115,92.02681911,0.7890684,0.806974141
ID65856,65856,18,51.99491501,79.74485806,163.7354883,0,43,43,1.25,1,,91,47,5,255,3367,91.21129316,0.705213846,0.825210518
ID47043,47043,18,59.21524048,79.79459707,163.8022419,0,6,6,1.25,1,,95.75675676,62,5,255,3543,93.42418358,0.821411741,0.924470138
ID51911,51911,18,55.20900345,79.84923951,163.9035073,0,23,23,1.25,1,,91.64864865,50,5,255,3391,90.50298221,0.815481472,0.909736141
ID58823,58823,18,48.7034874,79.81429488,163.8142882,0,36,36,1.25,1,,81.97297297,43,5,255,3033,87.26539549,0.716365161,0.784121544
ID70733,70733,18,45.89627457,79.73545286,163.7446526,0,47,47,1.25,1,,88.24324324,57,5,255,3265,85.44959704,0.644671329,0.809581681
ID80463,80463,18,44.26047134,79.71052124,163.7634697,0,65,65,1.25,1,,82.75675676,53,5,255,3062,81.15054782,0.677544374,0.823769539
ID55377,55377,18,57.26632309,79.79506524,163.7926739,0,27,27,1.25,1,,91.35135135,48,5,255,3380,89.28301326,0.821134318,0.922674159
ID79061,79061,18,50.72803116,79.76395133,163.8051746,0,63,63,1.25,1,,88.94594595,41,5,255,3291,93.66398156,0.644023423,0.744007307
ID64469,64469,18,62.05825806,79.82868699,163.7999982,0,42,42,1.25,1,,93.78378378,45,3,255,3470,100.1734981,0.778102522,0.819379193
ID43096,43096,18,52.53152084,79.79749193,163.8154567,0,14,14,1.25,1,,88.43243243,43,5,255,3272,91.36633848,0.793440859,0.856412203
ID50520,50520,18,56.24379349,79.79217666,163.8308218,0,22,22,1.25,1,,88,47,5,255,3256,97.2125392,0.800170471,0.804746817
ID63064,63064,18,48.23958588,79.73386929,163.770574,0,40,40,1.25,1,,87.59459459,53,5,255,3241,88.59315858,0.727859255,0.833002226
ID74843,74843,18,59.11219406,79.77152746,163.7525517,0,58,58,1.25,1,,97.35135135,53,5,255,3602,96.03275373,0.698270367,0.833622404
ID77659,77659,18,47.1714592,79.77230257,163.7167663,0,61,61,1.25,1,,82.2972973,45,5,255,3045,88.96874135,0.688934312,0.754645833
ID40028,40028,18,42.13275146,79.67251721,163.8119478,0,4,4,1.25,1,,95.35135135,67,5,255,3528,87.81774568,0.437462981,0.660874816
ID76252,76252,18,48.60710526,79.69763759,163.8140869,0,59,59,1.25,1,,86.72972973,69,5,255,3209,87.4146087,0.790838393,0.876284882
ID57438,57438,18,51.17362595,79.75928739,163.7692328,0,31,31,1.25,1,,84,43,5,255,3108,93.49064124,0.816398038,0.807666503
ID41439,41439,18,53.20953369,79.84721129,163.878397,0,9,9,1.25,1,,87.08108108,53,5,255,3222,92.88056201,0.766689513,0.813744872
ID45665,45665,18,55.0292778,79.75471078,163.7079441,0,11,11,1.25,1,,87.10810811,36,5,255,3223,92.56072595,0.80852921,0.841457163
ID69344,69344,18,49.49892044,79.70625315,163.8376241,0,53,53,1.25,1,,83.72972973,64,5,255,3098,89.31021114,0.767242131,0.814038518
ID40932,40932,18,55.88880157,79.94853709,163.7950459,0,2,2,1.25,1,,99.24324324,62,3,255,3672,89.08466803,0.695758423,0.914160534
ID38629,38629,18,51.86411285,79.83466729,163.8614028,0,19,19,1.25,1,,87,43,5,255,3219,91.09091917,0.786651455,0.841040049
ID49127,49127,18,45.94014359,79.83684806,163.7841344,0,20,20,1.25,1,,83.78378378,50,5,255,3100,89.97225966,0.764273462,0.806796891
ID67944,67944,18,47.42279053,79.77509963,163.8186139,0,48,48,1.25,1,,79.51351351,31,5,255,2942,90.71708819,0.669662821,0.703087294
ID35819,35819,18,54.10219574,79.85404283,163.8263335,0,3,3,1.25,1,,86.16216216,40,3,255,3188,92.9669934,0.666532752,0.741353667
ID44660,44660,18,60.86845779,79.84072024,163.7234286,0,13,13,1.25,1,,92.7027027,45,5,255,3430,97.99032403,0.806403164,0.844649901
ID37240,37240,18,47.81735611,79.78197703,163.7791214,0,16,16,1.25,1,,87.78378378,53,5,255,3248,83.03752001,0.782470725,0.92814454
ID72826,72826,18,62.64238358,79.81191372,163.825685,0,49,49,1.25,1,,98.64864865,62,5,255,3650,97.66644375,0.737302422,0.857326004
ID60924,60924,18,59.17286682,79.82311694,163.7843555,0,35,35,1.25,1,,99.27027027,45,5,255,3673,100.7843266,0.730313995,0.831459126
ID59517,59517,18,51.05062103,79.81840626,163.7221854,0,37,37,1.25,1,,88.62162162,50,5,255,3279,92.98397453,0.774217306,0.831797568
ID81148,81148,18,6.98687458,82.1379118,162.1798309,0,66,66,1.25,1,,28.02702703,15,5,160,1037,34.01999942,0.160201592,0.227512937
ID37921,37921,20,10.51259708,451.3551914,164.1313407,0,1,1,1.25,1,,44.83783784,41,13,116,1659,26.27896657,0.321191027,0.829591253
ID40917,40917,20,14.02219296,454.0367408,161.2834057,0,2,2,1.25,1,,42.27027027,33,5,130,1564,30.69079544,0.333643889,0.689128437
ID35815,35815,20,7.846171379,454.0745464,163.078895,0,3,3,1.25,1,,34.75675676,31,5,101,1286,23.26944277,0.22656281,0.551800497
ID40027,40027,20,39.1920166,455.8827589,163.5473827,0,4,4,1.25,1,,125.1621622,106,6,255,4631,79.58486509,0.581133179,1.156058437
ID39326,39326,20,9.99878788,450.661675,164.0420935,0,0,0,1.25,1,,43.43243243,43,5,128,1607,27.20145068,0.32305722,0.779745553
ID46369,46369,22,20.04310226,96.20242663,165.9764367,0,7,7,1.25,1,,46.45945946,12,3,255,1719,71.33512248,0.718180682,0.544459556
